timestamp,vel_x,vel_y,state_estimate_x,state_estimate_y,state_estimate_vx,state_estimate_vy,raw_x,raw_y,z,alpha_x,alpha_y,lm_x,lm_y
21906,-0.13168981738977759,0.1486297464226647,0.1250396966934204,0.11530686914920807,0.016721520572900772,-0.0033142671454697847,-0.13168981752171727,0.14862974657157643,0.3910605311393738,1.0,1.0,0.0,0.25
22006,-0.06307069101875078,0.07802306967378843,0.12270177900791168,0.11512888967990875,-0.0015396070666611195,0.00020711051183752716,-0.06307069108194113,0.07802306975195954,0.4102051854133606,1.0,1.0,0.0,0.25
22106,-0.0837832018574362,0.12747962333097326,0.11915174126625061,0.11739466339349747,-0.039004355669021606,0.03353283181786537,-0.08378320194137834,0.12747962345869476,0.43105313181877136,1.0,1.0,0.0,0.25
22216,-0.06766989815388137,0.0578947758715323,0.11744550615549088,0.120354063808918,-0.05229003354907036,0.054443005472421646,-0.06766989822167965,0.05789477592953692,0.4618121385574341,1.0,1.0,0.0,0.25
22316,-0.05811332155984155,0.045240590668902195,0.1156851053237915,0.1264919638633728,-0.060401223599910736,0.07589837908744812,-0.05811332161806513,0.04524059071422861,0.48608219623565674,1.0,1.0,0.0,0.25
22416,-0.04270121048029302,0.07426939063700605,0.1110827773809433,0.13381482660770416,-0.06526722759008408,0.08105259388685226,-0.04270121052307524,0.07426939071141636,0.5031770467758179,1.0,1.0,0.0,0.25
22526,-0.0022348659194326467,0.08708600401827006,0.10342474281787872,0.14280591905117035,-0.06792236864566803,0.07623721659183502,-0.0022348681557468383,0.0870860041055213,0.5136154890060425,1.0,1.0,0.0,0.25
22626,-0.08414228920653057,-0.027964994715552954,0.10158821940422058,0.14727123081684113,-0.05616600438952446,0.06739672273397446,-0.08414228929083248,-0.027964994743571007,0.517562747001648,1.0,1.0,0.0,0.25
22736,0.03254892232717675,0.09523880921620816,0.09407195448875427,0.1496834009885788,-0.047298919409513474,0.053714048117399216,0.03254892235978743,0.09523880931162768,0.5189839005470276,1.0,1.0,0.0,0.25
22836,-0.11486515901031091,-0.04037023319401114,0.10040318220853806,0.16400457918643951,-0.0262853242456913,0.049628034234046936,-0.11486515912539401,-0.04037023323445796,0.521570086479187,1.0,1.0,0.0,0.25
22936,-0.025634575667415394,0.06666546952239905,0.0899956077337265,0.1559394747018814,-0.025423284620046616,0.02443571574985981,-0.02563457569309861,0.066665469589191,0.5254271030426025,1.0,1.0,0.0,0.25
23046,-0.054849565486790784,0.14603015287879215,0.09109427034854889,0.1608327031135559,-0.03279499337077141,0.00727163627743721,-0.054849565541744416,0.14603015302509936,0.5361230373382568,1.0,1.0,0.0,0.25
23156,-0.13497304113049605,0.10418620274647061,0.08752281963825226,0.16011638939380646,-0.039581093937158585,0.007609338499605656,-0.13497304126572518,0.1041862028508545,0.5420351028442383,1.0,1.0,0.0,0.25
23256,-0.06399596802108573,0.06165678730754237,0.08324266970157623,0.16058935225009918,-0.04626428708434105,0.03607122600078583,-0.06399596808520312,0.06165678736931614,0.5466369390487671,1.0,1.0,0.0,0.25
23356,-0.03210667757530561,0.018440295078463908,0.08172453939914703,0.16251598298549652,-0.0611831434071064,0.06313969194889069,-0.032106677607473204,0.018440295096939188,0.5459017753601074,1.0,1.0,0.0,0.25
23466,0.009481412205669512,-0.020612849457027235,0.07941257208585739,0.17042191326618195,-0.06480667740106583,0.08147775381803513,0.009481421693226008,-0.02061284947767919,0.5449629426002502,1.0,1.0,0.0,0.25
23566,-0.0894380714218658,0.055186030477411226,0.0720500722527504,0.17806826531887054,-0.0618346743285656,0.07429452240467072,-0.08943807151147355,0.05518603053270196,0.5453203320503235,1.0,1.0,0.0,0.25
23676,-0.03441657221086163,-0.010042084939251005,0.06617211550474167,0.18581938743591309,-0.04568967595696449,0.050406910479068756,-0.0344165722453435,-0.01004208494931214,0.5449560284614563,1.0,1.0,0.0,0.25
23776,-0.043787026138425084,0.09020393356045044,0.06874161213636398,0.18364720046520233,-0.03488233685493469,0.028625359758734703,-0.04378702618229518,0.0902039336508255,0.5463362336158752,1.0,1.0,0.0,0.25
23886,-0.010870892317816221,-0.01184587503270603,0.05995237082242966,0.20984607934951782,-0.039242733269929886,0.04998699575662613,-0.010870892328707736,-0.011845875044574381,0.5489833950996399,1.0,1.0,0.0,0.25
23986,-0.03302053686004396,0.06708632017749645,0.06094599515199661,0.194624662399292,-0.02996871806681156,0.02357311360538006,-0.033020536893127145,0.06708632024471006,0.5498697757720947,1.0,1.0,0.0,0.25
24096,0.03956765137379527,0.01568510023698235,0.058524977415800095,0.1961740106344223,-0.02327478490769863,0.015738004818558693,0.03956765141343798,0.01568510025269721,0.5478612780570984,1.0,1.0,0.0,0.25
24196,-0.0869410610999561,0.09192211155971836,0.07394406199455261,0.18786896765232086,0.007855919189751148,0.008172431960701942,-0.0869410611870621,0.09192211165181485,0.5455012321472168,1.0,1.0,0.0,0.25
24306,0.011645568391806513,-0.10710390274888705,0.041056569665670395,0.20585981011390686,-0.03555251657962799,0.04348193481564522,0.011645568403474174,-0.10710390285619419,0.5421345829963684,1.0,1.0,0.0,0.25
24406,-0.04003721074603368,0.0682566930256455,0.042490292340517044,0.20335373282432556,-0.03683258220553398,0.04548690468072891,-0.040037210786146846,0.0682566930940317,0.5380250215530396,1.0,1.0,0.0,0.25
24506,-0.004167834863885074,-0.09831274042189686,0.03937563672661781,0.21217137575149536,-0.03045177273452282,0.031926557421684265,-0.004167839034420843,-0.09831274052039615,0.5359524488449097,1.0,1.0,0.0,0.25
