timestamp,vel_x,vel_y,state_estimate_x,state_estimate_y,state_estimate_vx,state_estimate_vy,raw_x,raw_y,z,alpha_x,alpha_y,lm_x,lm_y
90701,0.04731816398436309,0.05474153148402308,0.4009297788143158,0.8173238635063171,0.05114899203181267,0.10034165531396866,0.04731816403177103,0.08714020769953719,0.5155916213989258,1.0,1.0,0.5,1.0
90801,0.048780408010649576,0.008007283407023905,0.40390998125076294,0.8289727568626404,0.04552463814616203,0.10029471665620804,0.048780408059522544,0.07832191941152772,0.5121335387229919,1.0,1.0,0.5,1.0
90901,0.04285591842305594,-0.007733329977013043,0.4100097119808197,0.8375822901725769,0.04745760187506676,0.08871424943208694,0.04285591846599316,0.07790605715901798,0.5115876793861389,1.0,1.0,0.5,1.0
91001,0.039048212489707634,-0.03464407580967163,0.41578078269958496,0.8464598059654236,0.0482502318918705,0.0696365088224411,0.03904821252882993,0.07879680829953077,0.5122791528701782,1.0,1.0,0.5,1.0
91111,0.039998005736401596,-0.05685710838783698,0.4183081090450287,0.8557727336883545,0.043381474912166595,0.046685218811035156,0.039998005776475484,0.07991685095231756,0.5129251480102539,1.0,1.0,0.5,1.0
91201,0.04152646356727771,-0.014824124300306763,0.41931653022766113,0.8575014472007751,0.03673025220632553,0.017800072208046913,0.04152646360888296,0.09103352194576969,0.5137903094291687,1.0,1.0,0.5,1.0
91311,0.035985597944553804,-0.06800795594231364,0.4242694079875946,0.8652185201644897,0.03911099210381508,-6.587015832337784e-06,0.03598559798060767,0.08932484166747717,0.5130228996276855,1.0,1.0,0.5,1.0
91401,0.03132597119944742,0.011965364338669338,0.42996254563331604,0.8617006540298462,0.042746447026729584,-0.01968214474618435,0.031325971230832826,0.10140172656821957,0.5127964615821838,1.0,1.0,0.5,1.0
91511,0.03799133784649691,-0.10971631132140555,0.42869895696640015,0.8725484013557434,0.03373831883072853,-0.011997255496680737,0.03799133788456032,0.08794734560359412,0.5090001821517944,1.0,1.0,0.5,1.0
91601,0.03278657369731394,-0.031350221621776204,0.43179941177368164,0.870046079158783,0.034757282584905624,-0.016162825748324394,0.03278657373016272,0.09356819482581982,0.508314847946167,1.0,1.0,0.5,1.0
91701,0.028359810258083155,-0.09746280957354866,0.4360067546367645,0.8748285174369812,0.039736390113830566,-0.020405111834406853,0.028359810286496773,0.09046121220212888,0.5121755599975586,1.0,1.0,0.5,1.0
91801,0.026873561609810564,-0.04034127308313937,0.4389585554599762,0.8731003403663635,0.03965836390852928,-0.029022956266999245,0.026873561636735113,0.09597576598892353,0.5140591263771057,1.0,1.0,0.5,1.0
91911,0.023734975910152407,-0.03359616002096128,0.4433373510837555,0.8717009425163269,0.03660012409090996,-0.043322596698999405,0.02373497593393242,0.10219693493752353,0.5153637528419495,1.0,1.0,0.5,1.0
92001,0.028487890054390733,-0.05968091161182215,0.4437757432460785,0.8735219240188599,0.02856403775513172,-0.03831598535180092,0.028487890082932673,0.09727664399175773,0.5170034766197205,1.0,1.0,0.5,1.0
92101,0.029758634088998256,-0.04863079697394533,0.44528040289878845,0.8729018568992615,0.020427564159035683,-0.03441202640533447,0.029758634118813354,0.09708069546687792,0.5192574858665466,1.0,1.0,1.2,1.0
92211,0.52975827352895,-0.1228141803074713,0.43911370635032654,0.8785474896430969,0.001535389688797295,-0.021487491205334663,0.6000573629099877,0.0861079998586206,0.5183349251747131,1.0,1.0,1.2,1.0
92311,0.48280858314693403,-0.014555200359898037,0.4450511038303375,0.8717907071113586,0.02607218734920025,-0.03948817774653435,0.4828085836306587,0.1000918099366962,0.5126233100891113,1.0,1.0,1.2,1.0
92411,0.4537772852357827,-0.021253232522495707,0.4511868357658386,0.8689264059066772,0.14369449019432068,-0.05694505199790001,0.453777285690421,0.10671570854920252,0.5077705383300781,1.0,1.0,1.2,1.0
92511,0.3903985121255468,0.021292217269152473,0.4670386016368866,0.8642676472663879,0.27197369933128357,-0.053751736879348755,0.3903985125166861,0.11070812398540714,0.5043886303901672,1.0,1.0,1.2,1.0
92611,0.3334874980621637,0.028065247959565883,0.4986191391944885,0.8592257499694824,0.3840809166431427,-0.04594742879271507,0.33348749839628394,0.11168274883822914,0.5008460879325867,1.0,1.0,1.2,1.0
92711,0.2826837109109553,0.016891943704171,0.539431095123291,0.8559923768043518,0.44732892513275146,-0.02429240569472313,0.2826837111941753,0.10462154241927278,0.5000244379043579,1.0,1.0,1.2,1.0
92821,0.24904143449975352,0.0031468823672178552,0.5874890685081482,0.8541786074638367,0.4491061866283417,-0.0018032646039500833,0.2490414347492675,0.09776982671150307,0.5024265050888062,1.0,1.0,1.2,1.0
92911,0.24091851121623784,-0.032140525994099826,0.6262412667274475,0.8580739498138428,0.41506949067115784,0.018204258754849434,0.24091851145761345,0.08972283587097767,0.5043908953666687,1.0,1.0,1.2,1.0
93011,0.23985885019067413,-0.03081430792088534,0.6599118113517761,0.85789954662323,0.34989291429519653,0.01917221210896969,0.23985885043098806,0.08832824091518042,0.5051511526107788,1.0,1.0,1.2,1.0
93111,0.244339573948832,-0.05171609950299226,0.6877450346946716,0.8613731265068054,0.2868296205997467,0.014875880442559719,0.24433957419363517,0.08730935807695575,0.5046499371528625,1.0,1.0,1.2,1.0
93211,0.24952089984681397,-0.05121251748988103,0.7075836062431335,0.8643577694892883,0.2351406067609787,0.0052088662050664425,0.24952090009680827,0.08870693600772261,0.5052834153175354,1.0,1.0,1.2,1.0
93311,0.2396463364843452,-0.04541071296679751,0.7096006870269775,0.8667885065078735,0.17858481407165527,-0.009236188605427742,0.2396463367244462,0.0976368979709367,0.5051386952400208,1.0,1.0,1.2,1.0
93411,0.2611054199627001,-0.0387089789215006,0.7255575060844421,0.8679366111755371,0.17483097314834595,-0.021121496334671974,0.26110542022430094,0.09476869632918417,0.5055722594261169,1.0,1.0,1.2,1.0
93511,0.23870297396116716,-0.018600043051651024,0.7421874403953552,0.8671261668205261,0.19057492911815643,-0.03134205564856529,0.23870297420032302,0.10109446081214371,0.5070547461509705,1.0,1.0,1.2,1.0
