timestamp,vel_x,vel_y,state_estimate_x,state_estimate_y,state_estimate_vx,state_estimate_vy,raw_x,raw_y
51562,-0.024667583618929248,0.00502947140485125,-0.9504626989364624,-0.989450991153717,-0.02338515594601631,-0.03447022661566734,-0.024667583618929248,0.00502947140485125
51662,-0.02354312589650872,0.009121798921827929,-0.9578483700752258,-0.9974102973937988,-0.028142165392637253,-0.026519374921917915,-0.02354312589650872,0.009121798921827929
51772,-0.0219774759374093,0.009050185900008584,-0.9611600041389465,-1.0064600706100464,-0.026254702359437943,-0.020126257091760635,-0.0219774759374093,0.009050185900008584
51872,-0.015572820704966699,0.01050006426140087,-0.9601023197174072,-1.0107144117355347,-0.018141189590096474,-0.008084500208497047,-0.015572820704966699,0.01050006426140087
51972,-0.01608459627159891,0.011769466521265492,-0.9639875888824463,-1.0179040431976318,-0.02128271386027336,-0.007247729226946831,-0.01608459627159891,0.011769466521265492
52082,-0.017344715770980873,0.017147748877246738,-0.9677116870880127,-1.0215206146240234,-0.02306259423494339,0.00037870873347856104,-0.017344715770980873,0.017147748877246738
52182,-0.01653446482735219,0.015543907545915149,-0.9667212963104248,-1.0230447053909302,-0.015296686440706253,0.00831499882042408,-0.01653446482735219,0.015543907545915149
52282,-0.01750726719166022,0.011338604164473815,-0.9689571261405945,-1.028899073600769,-0.018033552914857864,-0.0006384429871104658,-0.01750726719166022,0.011338604164473815
52392,-0.01276943767630766,0.01876759249857654,-0.9716308116912842,-1.028904676437378,-0.02210014872252941,0.006510757841169834,-0.01276943767630766,0.01876759249857654
52492,-0.013156974678663736,0.013687210237081962,-0.9731029272079468,-1.027445673942566,-0.02159922569990158,0.013884705491364002,-0.013156974678663736,0.013687210237081962
52592,-0.009413348749378617,0.012384642413882596,-0.9758686423301697,-1.0303521156311035,-0.02315300889313221,0.0049966187216341496,-0.009413348749378617,0.012384642413882596
52702,-0.007332068911984846,0.01932454492946294,-0.976665735244751,-1.0294369459152222,-0.01696554385125637,0.008880805224180222,-0.007332068911984846,0.01932454492946294
52802,-0.008309261485038239,0.01669542925749901,-0.9799615144729614,-1.0290193557739258,-0.021369406953454018,0.009747433476150036,-0.008309261485038239,0.01669542925749901
52912,-0.004916754249626191,0.015743215173706193,-0.9830084443092346,-1.0282117128372192,-0.022176334634423256,0.012706929817795753,-0.004916754249626191,0.015743215173706193
53002,-0.0032211092919458392,0.012969454807766512,-0.985082745552063,-1.0268428325653076,-0.02066519297659397,0.015297146514058113,-0.0032211092919458392,0.012969454807766512
53112,-0.002659475078271122,0.01163138174632139,-0.9877469539642334,-1.0273104906082153,-0.01923750340938568,0.010575342923402786,-0.002659475078271122,0.01163138174632139
53212,-0.0016535709979396645,0.0145772817387326,-0.9890037178993225,-1.0269863605499268,-0.013268950395286083,0.010503473691642284,-0.0016535709979396645,0.0145772817387326
53272,-0.0029605864037513647,0.014400173538401798,-0.9902180433273315,-1.0266259908676147,-0.012822444550693035,0.010858575813472271,-0.0029605864037513647,0.014400173538401798
53422,-0.0035230771061297798,0.011236593850582647,-0.992363691329956,-1.0270497798919678,-0.009400366805493832,0.0057403757236897945,-0.0035230771061297798,0.011236593850582647
53522,-0.004683599226485902,0.015258096661909405,-0.9923162460327148,-1.0255223512649536,-0.004208158235996962,0.009196690283715725,-0.004683599226485902,0.015258096661909405
53622,8.314423012293812e-05,0.012911312951539465,-0.99478679895401,-1.0236890316009521,-0.009945500642061234,0.014217879623174667,8.314423012293812e-05,0.012911312951539465
53732,0.0005804272247776305,0.009683248079452453,-0.9967984557151794,-1.0225974321365356,-0.011029327288269997,0.015380621887743473,0.0005804272247776305,0.009683248079452453
53832,1.0,0.008676250379995141,-0.9978992342948914,-1.0206719636917114,-0.008176607079803944,0.0164971724152565,1.0,0.008676250379995141
53942,1.0,0.006643936345218895,-0.9937661290168762,-1.017372965812683,0.02895941026508808,0.017819659784436226,1.0,0.006643936345218895
54042,1.0,0.004695024583610748,-0.9809795618057251,-1.0172168016433716,0.2315516471862793,0.015919076278805733,1.0,0.004695024583610748
54142,1.0,0.00555977470887848,-0.9401696920394897,-1.0130836963653564,0.501308023929596,0.01719539426267147,1.0,0.00555977470887848
54242,1.0,0.003290010440314213,-0.8782927393913269,-1.0104560852050781,0.7564955949783325,0.018922409042716026,1.0,0.003290010440314213
